-1.76555633	1.251753203	2.108535987	-0.9898052179	0.1066419117	0.5224686252	1.547000749	-2.687389649	-0.4126325939	1.518349218	0.3944834027	1.572629139	0.1686034417	1.562623298	-2.412142175	-1.311101101	-1.170242932	2.52177158	-1.545289968	-2.361273563	1.044281517	0.2165902326	-1.281479162	3.529063202	-1.001548229	1.849173563	2.690889428	-0.5475459924	-0.8686829902	-0.2859996041	0.7763637504	-2.453044701	-1.101724123	-1.72374374	-0.428483889	1.485798528	-0.5692208399	1.226909497	0.2613718094	-1.73809236	-0.05481460655	-0.8983484048	-0.6440300843	-1.785798166	1.88887314	-2.663435174	-0.8363449278	1.905357884	0.3171536432	2.98205881	-0.3337283691	0.4609088513	1.836282758	0.5920360589	-0.099632602	-1.865275346	-2.122541419	-2.650473636	-1.08389423	-0.8084017626	1.287281905	0.03150712886	1.005286537	1.250025742	
-1.747334888	1.152687835	2.338969213	-1.078035239	0.04885007035	0.6639890032	1.340337277	-2.677075662	-0.6911260137	1.371165442	0.5204719531	1.612833946	-0.1052530542	1.705876674	-1.325756452	-1.265628894	-1.337656131	1.946072135	-1.1804659	-2.055535699	2.140645266	-0.2410375772	-1.587849522	2.902672567	-0.8823697398	1.091223376	2.550927509	-1.153273711	1.083020515	-0.427346053	0.5760281383	-1.526922099	-1.080956899	-2.125575857	0.0391098416	0.5301534329	-0.6750078824	1.727378773	0.1830269216	-1.271807071	-0.4624401073	-0.9676963947	0.602857889	-1.599646885	1.785459175	-2.453087397	-0.4976125611	2.01368933	-0.206377752	0.7685772317	-0.8526866452	0.1537559643	2.218323402	1.212161297	-0.6207345611	-1.71019722	-2.117065199	-2.164073674	-0.9261717538	-0.6227586029	1.670612458	-0.3774610352	0.5276446487	1.244761227	
-1.855562896	1.169826491	2.185652528	-1.273223328	0.04755375723	0.7192995532	1.325612875	-2.489753114	-0.777438399	1.16433431	0.5621643145	1.639379677	-1.258272511	1.870689108	-1.995827069	-1.419476029	-1.494986923	1.690260946	-0.9502064671	-2.042713369	2.366070292	0.108792291	-1.834045041	3.125479906	-0.9259946919	0.7978167231	1.049259617	-1.003373471	0.8032903395	-0.363660311	0.3927682996	-1.415551232	-0.4055166464	-1.738853111	0.1447070405	0.3933817325	-0.601490525	1.390062215	0.1922921784	-0.8445221091	-1.055812405	-0.9060822422	0.6062700884	-1.25417813	1.341262672	-2.098215632	-0.1680978318	1.45590637	-0.1459404748	0.5832036766	-1.35515049	0.03976388529	1.161701952	0.5324283401	-1.326372514	-1.226920938	-2.344178447	-2.043813913	-1.106185788	-1.550993145	0.6700985125	-0.9751807367	0.9015848573	0.6032402872	
-1.752910078	1.256578053	1.947973441	-1.43251747	0.5147471689	0.5740780187	1.344344153	-2.458509061	-0.8111452188	1.634119396	0.7473840236	1.728071167	-0.2984220064	1.83540781	-2.383733118	-1.4066129	-1.350430154	2.34758918	-1.371527861	-1.860373511	0.8968868245	0.2934710326	-1.273402607	3.364267518	-0.86362581	0.9128320823	1.014432702	-0.8832161082	-0.6146021767	0.1013617407	0.3650079457	-1.884704972	-1.214400721	-2.089957775	-0.9265514032	0.9762455101	-0.8331031567	0.8953282817	0.8556822981	-2.095802574	-0.5043923241	-1.430351654	-0.4270246936	-1.782333858	1.115389861	-2.692400176	-1.082698596	0.8651016665	-0.04975345885	0.2511088793	-1.804752343	-0.4951931901	1.700865157	0.4981740906	-2.205704147	-1.169989575	-1.411966551	-1.207262705	-0.552956551	-2.128941714	0.9491685458	0.05172679612	0.6332797092	0.782639429	
-1.603458666	1.292817862	2.225594131	-1.239120096	0.07873913672	0.4212313167	1.259104991	-2.336530629	-0.8659936533	1.647248455	0.7819208762	1.584548041	-0.1010972979	1.642736992	-1.489865207	-1.149668913	-1.379561198	1.993783482	-1.102989033	-2.035639167	2.111770932	0.165699765	-1.591668563	2.860913095	-1.460271101	0.7041736772	1.012089518	-1.090336529	1.062905136	-0.470984315	-0.1603248801	-1.589991655	-1.439076796	-2.112624197	-0.7874214164	0.4264005222	-1.097744913	0.9309604045	0.05617159025	-2.308446432	-0.09433372714	-1.697696474	0.6879918557	-1.457147087	1.606416746	-2.308702662	-1.495156831	1.122671655	-0.3560654918	0.0011259285	-2.213786237	-0.4261801438	1.88496068	1.058408903	-2.393762304	-1.024658791	-1.290576663	-0.6680930651	-0.4411591139	-1.898370602	2.026678581	0.9443134818	0.609061834	1.153020753	
-1.677918002	1.291605693	1.855153103	-1.592759899	0.2190044944	0.4828282396	1.289108523	-2.383382315	-1.039130665	1.182348899	1.131509161	1.275948047	0.0427823228	1.519998659	-2.555134586	-1.349499586	-1.260630665	1.524257722	-0.9950677182	-2.401557327	1.929653647	0.3954806713	-1.707681695	2.7770686	-1.290587527	0.412224733	0.01493376152	-0.6071582197	-0.2630440176	0.1182110182	-0.6349255545	-1.211402229	-1.068610438	-0.9834276882	-0.7380869617	0.505953453	-1.259895089	0.9434329996	-0.1256851999	-1.679687129	-0.2889466062	-1.176912896	0.1869698025	-1.628038415	1.301100863	-2.076250476	-0.3458771718	0.7992154997	-0.1033067277	0.2432320429	-1.683843679	0.1322576841	1.536961697	0.8586735646	-2.359066864	-0.6662706103	-1.178496779	-0.2349264941	-0.3996254117	-1.587863534	2.173153878	0.8816115321	0.7994537828	0.9295242585	
-1.601184331	1.172451768	2.021820487	-1.304550141	-0.1926235381	0.2876369014	1.307195927	-2.483976539	-1.225509716	1.141490406	1.52034942	1.633560337	0.923138398	1.636273989	-2.061719726	-0.8389038652	-1.278170292	1.087062357	-1.01929838	-2.103223517	1.356424066	0.9227676941	-1.686096241	2.847811655	-1.083368914	0.2347912854	1.811069705	-0.7424031181	0.02406755812	0.4260828749	-1.01720394	-1.415399446	-1.697223736	-1.036993872	-0.9609225235	0.6783988125	-1.134229986	0.9327086584	0.3738487894	-2.173559983	-0.2320864961	-1.357179389	0.68308356	-1.739245694	2.928623069	-1.91612139	-1.149047486	1.209567281	-0.3047737278	0.1833527599	-1.896390105	-0.2388488052	1.167642422	1.124371047	-1.767612913	-0.7980158808	0.4305535441	-0.9113554957	-1.729543308	-0.03385789018	1.361162372	1.361316092	0.6958996995	0.6884999917	
-1.611148564	1.207049986	2.007720435	-1.574079087	-0.1401124051	0.3547931582	1.37614473	-2.334535035	-1.289495409	0.8189016974	1.928697818	1.403180819	0.1025397116	1.301854777	-1.82914669	-0.9080225223	-1.218430173	0.6118195634	-0.7392690674	-2.443739965	1.876684594	0.4678359677	-1.954110392	1.498480514	-0.8385283714	0.3124993645	1.183063702	-1.395889301	1.51899427	-0.214708619	-0.9414155989	-0.7120252085	-1.045010833	-0.795746642	-0.4896371591	0.4842746854	0.4936205972	1.088228687	-0.07446002956	-1.492260672	0.5749861804	-0.3419128276	1.483954323	-1.585634044	1.518989833	-1.762270958	-1.088186081	1.801744997	-0.3429307604	-0.003501173142	-1.188401458	0.1255577628	1.524567365	1.130445706	-1.110303053	-0.6067740596	-0.5544172058	-1.475207725	-1.243983943	0.3925020112	0.7731838202	0.7729726146	0.5819072251	1.016171121	
-1.720894905	1.308900395	1.874343844	-1.593134613	0.2769187965	0.06138362131	1.523966273	-2.642511235	-1.045854223	1.072687966	2.302505159	1.476940653	0.3253247269	1.19861844	-2.129695304	-0.6845849782	-0.5807234457	1.899441263	-1.213527824	-2.266496302	0.5020427912	0.6186200534	-1.552788831	1.436131676	-0.3137834179	0.6730778706	1.204932081	-0.9147422987	-0.6155639494	0.6627365032	-1.147510671	-1.173324477	-0.8993842924	0.8948683986	-1.164137309	1.634866535	1.807063369	1.207179419	0.5505968178	-1.61357816	-0.2588743498	0.236301025	0.3921273487	-1.504796217	1.371651688	-2.52764297	-3.508860033	1.912594977	0.3492253024	-1.372813201	0.1322852002	0.2251775248	1.790348392	1.072609692	-1.010606915	-0.230743095	-0.4725283328	-1.073670785	-0.7687961043	1.018897703	1.321880561	1.472924095	1.490891515	1.230098063	
-1.707155842	1.243260405	2.386948219	-1.402150372	-0.05749686994	0.22402096	1.129264461	-2.46979793	-1.076134656	1.441567813	1.608816327	1.503654529	0.5719288668	1.491533097	-0.9890190731	-0.4846020114	0.2507239821	1.841588058	-1.043100768	-1.469619238	2.097804253	0.08681005891	-1.3497918	0.6342652314	-0.4547552232	0.06417428859	1.07634345	-1.419542495	0.7249375987	0.0477604766	-1.1180729	-1.57012131	-1.031830061	-0.8612363089	-0.7625470937	1.15464615	1.438273212	1.181088029	0.267983067	-1.633629216	0.2034824213	-1.036924329	1.163832046	-1.515565675	1.254741889	-2.267666542	-1.177714587	2.072025105	-0.04794399061	0.07941806233	0.1774793762	0.1728902625	1.051258343	1.15423961	-0.2214535365	-0.6527585801	-0.3642368076	-1.402917234	-0.4971978779	1.540173349	0.9753080877	0.7524435499	0.8357029315	1.194162964	
-1.789873924	1.186354517	1.874888012	-1.685197343	0.2303667958	0.4140883105	1.35883475	-2.300299109	-1.103433802	0.732686835	0.65685296	1.455846888	-0.1301981365	1.222952053	-1.662113057	-0.7287865643	0.946596551	1.622466059	-0.7775273405	-1.794815661	1.866816739	0.3921898698	-1.352697242	0.6331525883	-0.08962824953	0.3012219775	0.4481385106	-0.8359463142	0.1002523085	-0.07626594621	-1.148880105	-1.171700183	-0.6085673005	-0.2185787743	-0.4456835834	1.160844852	1.91577386	1.794466529	-0.1422666317	-0.7354968692	-0.5919552213	-1.03019583	0.4577934425	-1.055838609	1.422318099	-2.085646066	0.01082731086	1.011207185	-0.3567983597	1.929645332	0.3424811664	0.8290514795	1.143061705	0.9933760802	-0.4343630448	-0.7300427677	-0.490322219	-1.847761153	-0.2898487974	1.066199447	1.477800211	0.2442198366	0.7150866193	1.252171967	
-1.786689913	1.107255594	2.124339392	-1.499145774	0.1447447679	0.008263630682	1.360751951	-2.081736863	-1.115788951	1.037194242	0.4736363208	1.906494956	0.6152006421	1.49748519	-1.441263071	-0.3347255475	1.482980073	1.847115299	-0.9493983244	-1.152857091	1.003409703	0.5988970581	-1.052398415	0.5277581944	-0.1218174799	0.2360764476	2.029316038	-0.6033536868	-0.3009058527	-1.209851414	-1.045006676	-1.470048698	-2.700810455	-0.8690848751	-0.9432854402	1.03546732	2.551403724	1.474325927	-0.5415798494	-1.104527845	0.3655487933	0.1384325391	0.7533860221	0.1243844601	1.879911574	-3.301137743	-1.129094719	0.9983983786	-0.4367614926	4.625156737	-0.01111795025	0.6256531131	0.7240667473	0.9507780046	0.830504549	-0.3035360914	0.6544414498	-2.801136104	-1.668370347	1.134907033	1.569281613	0.7394382435	0.6654472776	0.8744836248	
-1.757158502	1.122238663	2.021951203	-1.65045347	0.09189117039	0.3410575672	1.190666938	-1.918883891	-1.344543826	1.165310384	-0.03730434126	1.741274635	0.1380931788	1.489899885	-0.9849581467	-0.2315408146	1.191102415	1.497821665	-0.9166515405	-1.222314724	2.196455479	0.6989915627	-1.188912142	0.2844615756	0.1219021404	0.3486096793	1.268376442	-1.029376739	0.8317218466	-0.9905464774	-1.175192529	-1.266296251	-1.02290878	-0.9841568112	-0.5123396718	0.6532242635	1.597837979	1.544022406	-0.5582259879	-0.7021279328	0.4668825018	-1.01453827	0.5425168251	-1.065551788	1.59952874	-1.914247585	-0.7018012806	0.9767107426	-0.2439914676	1.419456447	0.1500722995	1.294746607	0.620667706	1.422107437	0.5119072011	-0.9988707635	0.3224834505	-2.027527339	-0.6947148891	1.834460579	0.3997583938	0.2040873901	0.6576093503	1.513631252	
-1.803371085	1.090540578	1.831142826	-1.729597925	-0.03533127806	0.2275532133	1.373689653	-2.123554716	-1.234865008	0.916651366	-0.3084796576	1.49296221	-0.1084857986	1.314020905	-1.614083136	-0.3064314054	1.108004604	1.585173563	-0.680393989	-1.441533525	0.7550426112	1.41140182	-1.52918075	0.6833060516	1.130533381	0.6752624671	0.7621061452	-0.4457005089	-0.4781869681	0.7389632971	-1.255040077	-1.34513352	-0.5383995452	-0.2782310189	-0.815539258	0.6383887291	0.819972898	1.5801887	-0.6484541456	-0.263184299	0.05740208464	0.304330391	0.3021256418	-0.9127772423	1.193203476	-1.882941758	-1.532981373	0.6253945724	0.6425006018	0.3743319792	1.458863325	1.142714791	1.121443131	1.175196436	-0.2023935254	-0.01123347084	0.2029051213	-1.126832071	0.03690240402	1.053479194	-0.2328576047	-0.3721291096	1.345037261	0.753448001	
-1.716995622	1.047811096	2.009239597	-1.741799672	1.238472143	0.1494337669	1.267709351	-1.926181931	-1.662916905	0.8216205645	-0.5520386815	1.880331145	-0.9631137855	1.634938893	-0.8870029467	0.07978748541	0.8897870181	2.371182675	-0.8667730174	-0.3965882865	0.986399321	0.6672670197	-1.572817791	0.4079856407	0.8515329099	-0.1624951874	1.420990351	-2.331535555	0.6702363116	1.039194157	-1.106528304	-1.017477354	-0.6530949155	-0.5343213971	-0.8858408965	1.306651257	-0.1298693938	1.659006918	0.2104416325	-0.785240043	0.8082237797	0.09905837764	0.7167399516	-1.896459937	1.264218537	-2.067295289	-0.9456172071	1.397171765	0.3406234895	-1.785688189	0.671345277	0.980287963	1.24156075	1.553324491	-0.3224727149	-0.747242479	0.0455857139	-1.417239772	0.1791627246	1.311679046	-0.6026308715	0.5753691376	0.8437321414	1.668893645	
-1.705378015	1.072302655	1.932898115	-1.75747068	0.03368667523	0.2373793969	1.209796562	-1.718150337	-1.473675029	1.132095035	-0.4798204125	1.643144331	-0.3214245461	1.438544885	-0.8890538318	0.08783689545	0.3907903635	1.51739393	-0.4766617791	-0.8168817646	1.495801099	0.8492903379	-1.679644915	0.1209356711	0.9550391532	0.4110610009	0.8017766834	-1.728987866	1.041609086	0.8084140396	-1.034557044	-0.7801848833	-0.4258233073	-0.4593835648	-0.5851531688	0.09416434641	-0.2883178196	1.649555075	-1.004558823	-0.8390735253	0.2609609043	0.1761530639	0.9038968397	-1.359894108	1.517972675	-1.367478383	-0.3067632277	1.213644516	0.520306589	-1.076321395	0.1661098454	0.9513494985	1.204741437	1.576481297	-0.5943909529	-0.3631666302	0.5255485642	-1.620493612	0.2679739386	1.226392584	-0.01425691613	0.061509073	0.5826258594	0.5856089018	
-1.764141473	1.20589968	1.558702158	-1.946004539	-0.2592144155	0.105951302	1.243367331	-1.792959662	-1.289216987	0.7935152584	-0.5162076318	1.696540375	-0.004490718406	1.232186643	-1.683153315	0.0374516573	-0.02614189887	1.760527712	-0.6848985955	-0.7120400631	0.6203340306	0.9242707963	-1.150127381	0.18570346	1.564829625	0.6406208532	0.6542867505	-1.299658451	-0.6183894058	1.816788314	-1.070376711	-0.8887968929	-0.5879033589	-0.2851279287	-0.5338291891	0.8859567548	-0.2395932404	1.897838814	-0.2405090836	-1.016760928	0.2745877195	0.1091435152	-0.0502509923	-1.566431185	1.393287231	-2.008839271	-0.1533692858	1.068398908	0.5306659762	0.9517442985	0.5822073453	1.206617933	-0.479444756	0.8248330557	-0.4474950145	0.0229331777	0.5663845437	-1.394532441	-0.2687640375	1.297410102	1.060173012	-1.260517877	-0.03704674913	1.474856301	
-1.741277241	1.106682041	1.807515966	-1.796314022	0.03641950792	0.07869941735	1.275239078	-1.651577474	-1.624133579	1.011526174	-0.4698899851	1.974477736	-0.03955812555	1.801323869	-0.7512618216	0.3817846573	0.7979702938	1.575202598	-0.4841894287	0.01325173758	1.199115004	1.319852362	-1.644695991	0.089868234	1.08795407	0.6488068208	0.9016441335	-1.114538716	0.4540985161	0.6993240634	-0.811662633	-1.091833673	-1.082370865	-0.5840806862	-0.7949987014	0.3690508645	-0.3315024112	1.451962023	-0.5888513861	-1.331547106	0.4498487261	-0.2924407416	0.2353069375	-0.9874346329	1.228996106	-1.802079004	-0.9418372288	1.321551828	0.8385749282	-0.1839667869	1.186102651	0.7436420764	-0.2503266135	0.8307387262	0.5371155468	-0.701249466	0.9015825726	-2.095126898	-0.3849997203	0.4087602059	0.2448813207	-0.8954979629	0.3927814104	0.9830201398	
-1.647266327	1.059044908	1.645266848	-1.845480623	-0.1720478603	0.1881871429	1.253374267	-1.512564309	-1.509972357	0.5863265375	-0.4296554693	1.539808588	-0.7127204093	1.03269751	-0.7932809173	-0.1631251069	0.976659297	0.9548465451	-0.1394241563	-1.163043712	1.672245379	1.386561199	-1.806235867	0.03195778873	0.5122053108	0.4069386514	0.5425406337	-0.4626667445	0.8404126982	0.424363826	-1.087227596	-0.1162085813	-0.2049570384	-0.1314563355	-0.1197426264	-0.2700396524	-0.1838371228	2.130493719	-1.267264514	-0.5286129674	-0.1096233396	0.3740146542	0.513408849	-0.5933865849	1.354073886	-0.9874317248	-0.4184399108	0.7399617478	0.3682578363	0.1035289875	-0.6536840509	1.160771225	-0.3196577557	0.6483875594	-0.1092348533	-0.2544405342	0.9211213081	-1.342966919	-0.8718713289	-0.2334026193	0.1654663509	-0.6293468598	0.2506453642	0.8258588132	
-1.621914197	1.264382828	1.386797736	-1.97681596	-0.5071188183	0.1286843674	1.348395171	-1.606752978	-1.210302584	0.6722006673	-0.380128876	1.827329296	-0.354969395	1.611275015	-1.722283737	-0.1474291124	0.8222183277	1.948201389	-0.595389394	-0.7606443674	0.9770860094	1.249456041	-0.8742543888	0.09290824398	1.482900685	0.8120069227	-0.01734249863	-0.4430170794	-0.5266606151	2.543496427	-0.9450410974	-0.7765559184	-0.5214412906	-0.2735185284	-0.5608976864	0.7254567267	-0.6020040353	1.595750198	1.769744228	-0.9681679347	-0.01436896918	-1.643967659	-0.2627506257	-2.497371417	0.5549998958	-1.95870703	-1.11750433	-0.246878039	1.202391163	-1.465955094	-0.4736585573	0.8838901552	-0.06579897134	0.5652185243	-1.731538168	-0.1081882766	0.94652567	0.09627136327	0.3921243221	-1.543587057	0.7820886835	-0.4136464673	0.7151313889	0.4238366255	
-1.608445259	1.166619085	1.431897424	-1.913146113	0.1672805043	0.03251741046	1.240689462	-1.478588661	-1.421676813	1.031909816	-0.5205839047	1.952565933	0.2148369976	1.762852366	-1.454596922	0.1138918561	1.163299595	1.377565417	-0.6892303888	-0.3848597526	0.9822741754	1.12202525	-1.304730905	-0.02198281946	1.006349405	1.153104995	1.052270527	-0.7540529161	-0.4685897976	0.973428828	-0.8648644882	-1.159067479	-1.312498155	-1.144912496	-0.9992650903	-0.1804634155	-0.3532834745	1.392967567	-0.04410294264	-1.791158663	0.2251740354	-0.7413620987	-0.4524763242	-1.526374914	1.017483745	-1.575055101	-1.32158175	-0.2809577303	0.8856310586	-0.5387035341	0.524766516	0.4334216253	0.3832064972	0.4863580315	-1.025638326	-0.06925175859	0.9231811685	-0.9892918022	0.2879533084	0.166668927	1.117580439	-0.5184850554	0.03749091392	1.103918107	
